Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
015201,825,904,1519,3248,015201,0.25400246305418717,0.27832512315270935,0.4676724137931034,6
015202,1132,1237,2276,4645,015202,0.24370290635091496,0.26630785791173306,0.489989235737352,6
015203,320,277,654,1251,015203,0.2557953637090328,0.2214228617106315,0.5227817745803357,6
015300,1464,1658,5257,8379,015300,0.17472252058718224,0.19787564148466405,0.6274018379281537,6
015301,832,922,1416,3170,015301,0.26246056782334387,0.2908517350157729,0.4466876971608833,6
015302,379,472,651,1502,015302,0.25233022636484687,0.31424766977363516,0.43342210386151797,5
015303,385,464,612,1461,015303,0.26351813826146475,0.31759069130732376,0.4188911704312115,5
015304,501,628,551,1680,015304,0.2982142857142857,0.3738095238095238,0.3279761904761905,5
015400,2287,2896,7421,12604,015400,0.1814503332275468,0.2297683275150746,0.5887813392573786,6
015401,391,490,552,1433,015401,0.27285415212840197,0.34193998604326586,0.38520586182833216,5
015402,725,742,1092,2559,015402,0.2833137944509574,0.289957014458773,0.42672919109026963,6
015500,1760,2035,5886,9681,015500,0.181799400888338,0.2102055572771408,0.6079950418345212,6
015501,316,375,441,1132,015501,0.2791519434628975,0.33127208480565373,0.38957597173144876,5
015503,367,418,477,1262,015503,0.2908082408874802,0.3312202852614897,0.37797147385103014,5
015504,543,684,762,1989,015504,0.2730015082956259,0.3438914027149321,0.38310708898944196,5
015600,491,805,877,2173,015600,0.22595490105844454,0.3704555913483663,0.4035895075931891,5
015601,1396,1637,4511,7544,015601,0.18504772004241782,0.21699363732767762,0.5979586426299046,6
015602,542,616,1430,2588,015602,0.20942812982998454,0.23802163833075735,0.5525502318392581,6
015603,363,410,1001,1774,015603,0.20462232243517475,0.23111612175873733,0.5642615558060879,6
015700,2954,3250,8140,14344,015700,0.20593976575571668,0.2265755716675962,0.5674846625766872,6
015800,1174,1634,2229,5037,015800,0.23307524320031764,0.32439944411355964,0.4425253126861227,5
015801,599,886,2501,3986,015801,0.15027596588058204,0.2222779729051681,0.6274460612142498,6
015802,654,1111,1980,3745,015802,0.1746328437917223,0.2966622162883845,0.5287049399198932,6
015900,2138,2486,7046,11670,015900,0.18320479862896316,0.2130248500428449,0.6037703513281919,6
016000,744,948,1919,3611,016000,0.20603710883411797,0.26253115480476324,0.5314317363611188,6
016001,661,708,1891,3260,016001,0.202760736196319,0.21717791411042944,0.5800613496932515,6
016002,626,775,1836,3237,016002,0.1933889403768922,0.23941921532282978,0.567191844300278,6
016100,1833,2171,5107,9111,016100,0.20118538030951597,0.23828339369992316,0.5605312259905608,6
016200,1867,2627,3025,7519,016200,0.24830429578401383,0.34938156669769915,0.402314137518287,5
016300,2586,2584,6095,11265,016300,0.22956058588548603,0.22938304482911673,0.5410563692853972,6
016400,1957,2679,3023,7659,016400,0.25551638595116855,0.34978456717587153,0.3946990468729599,5
016500,1124,1295,4593,7012,016500,0.16029663434112948,0.18468339988590987,0.6550199657729606,6
016501,221,280,459,960,016501,0.23020833333333332,0.2916666666666667,0.478125,6
016502,498,559,1004,2061,016502,0.24163027656477437,0.2712275594371664,0.4871421639980592,6
016600,2247,2957,4048,9252,016600,0.24286640726329442,0.3196065715520968,0.43752702118460873,5
016700,1806,2093,5083,8982,016700,0.2010688042752171,0.2330215987530617,0.5659095969717213,6
016800,1240,1883,1882,5005,016800,0.24775224775224775,0.37622377622377623,0.376023976023976,5
016801,194,151,344,689,016801,0.28156748911465895,0.21915820029027577,0.49927431059506533,6
016802,273,381,551,1205,016802,0.22655601659751037,0.31618257261410787,0.45726141078838173,5
016900,2133,2414,6148,10695,016900,0.1994389901823282,0.22571294997662458,0.5748480598410473,6
016901,609,738,1417,2764,016901,0.2203328509406657,0.2670043415340087,0.5126628075253257,6
016902,281,317,452,1050,016902,0.26761904761904765,0.3019047619047619,0.43047619047619046,5
017000,1671,2344,2327,6342,017000,0.26348155156102177,0.36959949542731,0.36691895301166827,5
017005,449,477,1154,2080,017005,0.21586538461538463,0.22932692307692307,0.5548076923076923,6
017007,464,526,1143,2133,017007,0.2175339896858884,0.246601031411158,0.5358649789029536,6
017008,681,756,1829,3266,017008,0.20851194121249234,0.2314758113900796,0.560012247397428,6
017009,375,445,1104,1924,017009,0.1949064449064449,0.2312889812889813,0.5738045738045738,6
017010,815,981,2077,3873,017010,0.2104311902917635,0.2532920216886135,0.5362767880196231,6
017011,480,500,1136,2116,017011,0.22684310018903592,0.23629489603024575,0.5368620037807184,6
017012,427,430,1065,1922,017012,0.22216441207075963,0.22372528616024975,0.5541103017689907,6
017100,1705,1767,4569,8041,017100,0.21203830369357046,0.21974878746424575,0.5682129088421838,6
017200,1279,1959,2155,5393,017200,0.23715928054885962,0.3632486556647506,0.3995920637863898,5
017300,2524,2923,5392,10839,017300,0.23286281022234523,0.26967432419964943,0.49746286557800534,6
017400,905,1292,1081,3278,017400,0.2760829774252593,0.3941427699816962,0.32977425259304455,5
017401,488,741,754,1983,017401,0.24609178013111446,0.37367624810892586,0.38023197175995965,5
017402,282,372,625,1279,017402,0.22048475371383894,0.290852228303362,0.48866301798279904,6
017500,1461,1779,3705,6945,017500,0.21036717062634988,0.25615550755939526,0.5334773218142549,6
017501,211,249,249,709,017501,0.29760225669957685,0.3511988716502116,0.3511988716502116,5
017502,308,359,447,1114,017502,0.2764811490125673,0.322262118491921,0.4012567324955117,5
017600,791,1132,2050,3973,017600,0.19909388371507677,0.28492323181474954,0.5159828844701737,6
017700,1427,1612,4179,7218,017700,0.19770019395954558,0.22333056248268218,0.5789692435577722,6
017701,473,702,342,1517,017701,0.3117996044825313,0.46275543836519445,0.22544495715227422,1
017702,552,742,394,1688,017702,0.32701421800947866,0.4395734597156398,0.2334123222748815,1
017800,891,1243,1397,3531,017800,0.2523364485981308,0.35202492211838005,0.3956386292834891,5
017900,1260,1364,4057,6681,017900,0.18859452177817693,0.20416105373447088,0.6072444244873522,6
017901,551,837,437,1825,017901,0.3019178082191781,0.4586301369863014,0.23945205479452056,1
017902,442,691,312,1445,017902,0.3058823529411765,0.4782006920415225,0.21591695501730104,1
018000,1196,1712,1711,4619,018000,0.2589305044381901,0.37064299631954967,0.37042649924226023,5
018100,1321,1466,4919,7706,018100,0.1714248637425383,0.19024137036075786,0.6383337658967039,6
018101,660,975,1029,2664,018101,0.24774774774774774,0.36599099099099097,0.38626126126126126,5
018102,971,1413,1345,3729,018102,0.26039152587825154,0.37892196299275943,0.36068651112898903,5
018200,1269,1813,1610,4692,018200,0.270460358056266,0.3864023870417732,0.3431372549019608,5
018300,1446,1614,5050,8110,018300,0.1782983970406905,0.19901356350184957,0.6226880394574599,6
018301,517,699,733,1949,018301,0.2652642380708055,0.3586454592098512,0.37609030271934324,5
018302,442,674,418,1534,018302,0.288135593220339,0.439374185136897,0.27249022164276404,4
018400,1323,1851,2553,5727,018400,0.23101100052383447,0.32320586694604503,0.4457831325301205,5
018401,174,308,246,728,018401,0.23901098901098902,0.4230769230769231,0.33791208791208793,5
018402,159,302,309,770,018402,0.2064935064935065,0.3922077922077922,0.4012987012987013,5
018500,1132,1612,2317,5061,018500,0.22367121122307845,0.3185141276427583,0.4578146611341632,5
018501,706,1132,1307,3145,018501,0.224483306836248,0.35993640699523055,0.41558028616852144,5
018502,301,400,686,1387,018502,0.21701514059120403,0.2883922134102379,0.494592645998558,6
018600,964,1299,1322,3585,018600,0.2688981868898187,0.3623430962343096,0.3687587168758717,5
018700,1231,1320,3635,6186,018700,0.19899773682508892,0.2133850630455868,0.5876172001293243,6
018701,231,261,494,986,018701,0.23427991886409735,0.2647058823529412,0.5010141987829615,6
018702,656,873,1675,3204,018702,0.20474406991260924,0.27247191011235955,0.5227840199750312,6
018800,1012,1283,1513,3808,018800,0.2657563025210084,0.33692226890756305,0.39732142857142855,5
018900,2216,3035,3526,8777,018900,0.25247806767688274,0.3457901333029509,0.40173179902016637,5
018901,589,672,1360,2621,018901,0.22472338801983976,0.25639069057611596,0.5188859214040442,6
018902,449,638,1047,2134,018902,0.2104029990627929,0.29896907216494845,0.4906279287722587,6
019000,1064,1290,1668,4022,019000,0.26454500248632523,0.32073595226255597,0.41471904525111886,5
019100,1100,1111,3402,5613,019100,0.19597363263851772,0.1979333689649029,0.6060929983965794,6
019200,821,1128,939,2888,019200,0.2842797783933518,0.39058171745152354,0.32513850415512463,5
019300,2144,2620,3494,8258,019300,0.25962702833615886,0.3172681036570598,0.4231048680067813,5
019400,1486,2072,1980,5538,019400,0.26832791621524016,0.37414228963524737,0.35752979414951247,5
019500,1999,2540,4472,9011,019500,0.22183997336588615,0.281877705027189,0.49628232160692487,6
019600,1055,1447,1591,4093,019600,0.2577571463474224,0.3535304177864647,0.38871243586611287,5
019700,1387,1874,2535,5796,019700,0.23930296756383712,0.3233264320220842,0.43737060041407866,5
019701,100,104,203,407,019701,0.2457002457002457,0.25552825552825553,0.4987714987714988,6
019702,319,334,694,1347,019702,0.236822568671121,0.2479584261321455,0.5152190051967335,6
019800,1270,1557,3036,5863,019800,0.21661265563704588,0.2655637045880948,0.5178236397748592,6
019900,1976,2413,4103,8492,019900,0.23268959020254357,0.2841497880357984,0.483160621761658,6
020000,983,1321,1721,4025,020000,0.24422360248447206,0.32819875776397517,0.4275776397515528,5
020003,439,483,868,1790,020003,0.24525139664804468,0.2698324022346369,0.4849162011173184,6
020004,275,292,640,1207,020004,0.22783761391880697,0.24192212096106047,0.5302402651201326,6
020005,554,560,1066,2180,020005,0.25412844036697246,0.25688073394495414,0.4889908256880734,6
020100,2554,3567,4807,10928,020100,0.23371156661786238,0.326409224011713,0.4398792093704246,5
020101,981,1121,2157,4259,020101,0.2303357595679737,0.26320732566330124,0.506456914768725,6
020102,1590,2060,2544,6194,020102,0.25670003228931226,0.3325799160477882,0.4107200516628996,5
020200,2215,3065,3018,8298,020200,0.26693179079296214,0.3693661123162208,0.36370209689081706,5
020201,622,711,1176,2509,020201,0.24790753288162615,0.28337983260263055,0.4687126345157433,6
020202,578,603,1226,2407,020202,0.24013294557540507,0.25051931865392607,0.5093477357706688,6
020300,2093,2231,3142,7466,020300,0.28033753013661933,0.2988213233324404,0.42084114653094024,6
020301,709,939,1160,2808,020301,0.25249287749287747,0.3344017094017094,0.4131054131054131,5
020302,1066,1328,1766,4160,020302,0.25625,0.3192307692307692,0.42451923076923076,5
020400,1430,2028,2229,5687,020400,0.2514506769825919,0.3566027782662212,0.3919465447511869,5
020401,905,1225,1759,3889,020401,0.2327076369246593,0.3149910002571355,0.4523013628182052,5
020402,974,1177,1521,3672,020402,0.26525054466230935,0.3205337690631808,0.41421568627450983,5
020500,3378,4113,5999,13490,020500,0.250407709414381,0.30489251297257225,0.4446997776130467,5
020501,712,1114,660,2486,020501,0.28640386162510056,0.4481094127111826,0.26548672566371684,4
020502,231,395,215,841,020502,0.2746730083234245,0.469678953626635,0.2556480380499406,4
020600,3065,4374,4967,12406,020600,0.24705787522166694,0.3525713364501048,0.40037078832822826,5
020601,294,442,467,1203,020601,0.24438902743142144,0.36741479634247715,0.3881961762261014,5
020700,2578,3394,3887,9859,020700,0.26148696622375495,0.34425398113398925,0.3942590526422558,5
020701,1249,1688,2046,4983,020701,0.25065221753963474,0.338751755970299,0.4105960264900662,5
020702,973,1408,1489,3870,020702,0.25142118863049095,0.36382428940568473,0.3847545219638243,5
020703,1035,1516,1618,4169,020703,0.2482609738546414,0.36363636363636365,0.38810266250899494,5
020705,247,415,295,957,020705,0.258098223615465,0.4336468129571578,0.30825496342737724,5
020800,2417,3163,3449,9029,020800,0.2676929892568391,0.3503156495735962,0.3819913611695647,5
020801,805,916,2163,3884,020801,0.2072605561277034,0.23583934088568487,0.5569001029866117,6
020802,409,715,236,1360,020802,0.30073529411764705,0.5257352941176471,0.17352941176470588,1
020803,870,1036,1668,3574,020803,0.2434247341913822,0.28987129266927814,0.4667039731393397,6
020804,474,540,1292,2306,020804,0.20555073720728534,0.2341717259323504,0.5602775368603643,6
020900,2046,2963,1864,6873,020900,0.29768659973810563,0.4311072311945293,0.27120616906736505,4
020901,748,946,826,2520,020901,0.2968253968253968,0.3753968253968254,0.3277777777777778,5
020902,695,906,1156,2757,020902,0.25208560029017046,0.32861806311207836,0.4192963365977512,5
021000,3186,4124,4305,11615,021000,0.27430047352561343,0.3550581145071029,0.3706414119672837,5
021001,1003,1522,1689,4214,021001,0.23801613668723304,0.3611770289511153,0.40080683436165165,5
021002,987,1398,1574,3959,021002,0.24930538014650164,0.3531194746148017,0.39757514523869664,5
021100,2599,3408,4018,10025,021100,0.2592518703241895,0.3399501246882793,0.40079800498753115,5
021101,585,747,523,1855,021101,0.31536388140161725,0.4026954177897574,0.2819407008086253,1
021102,558,775,461,1794,021102,0.3110367892976589,0.4319955406911929,0.2569676700111483,1
021103,522,727,729,1978,021103,0.2639029322548028,0.36754297269969666,0.3685540950455005,5
021104,313,428,428,1169,021104,0.2677502138579983,0.3661248930710009,0.3661248930710009,5
021200,3865,5031,5268,14164,021200,0.2728748940977125,0.35519627223948036,0.3719288336628071,5
021201,210,297,78,585,021201,0.358974358974359,0.5076923076923077,0.13333333333333333,1
021202,329,519,196,1044,021202,0.31513409961685823,0.49712643678160917,0.18773946360153257,1
021300,1874,2413,2656,6943,021300,0.2699121417254789,0.34754428921215613,0.382543569062365,5
021301,509,651,553,1713,021301,0.2971395213076474,0.38003502626970226,0.3228254524226503,5
021302,1044,1638,886,3568,021302,0.29260089686098656,0.45908071748878926,0.2483183856502242,4
021303,1030,1265,1462,3757,021303,0.2741549108331115,0.3367048176736758,0.3891402714932127,5
021400,2167,2972,3110,8249,021400,0.26269850891017094,0.3602860952842769,0.3770153958055522,5
021401,997,1184,1275,3456,021401,0.2884837962962963,0.3425925925925926,0.3689236111111111,5
021402,475,576,542,1593,021402,0.29817953546767106,0.3615819209039548,0.34023854362837413,5
021500,1650,2214,2853,6717,021500,0.24564537740062528,0.3296114336757481,0.4247431889236266,5
021501,1012,1476,1321,3809,021501,0.265686531898136,0.38750328170123394,0.3468101864006301,5
021502,1846,2625,2224,6695,021502,0.2757281553398058,0.392083644510829,0.3321882001493652,5
021600,2569,3515,4330,10414,021600,0.2466871519108892,0.33752640676013057,0.41578644132898024,5
021601,1422,1888,1740,5050,021601,0.28158415841584156,0.37386138613861386,0.3445544554455445,5
021602,1247,1590,1975,4812,021602,0.2591438071487947,0.33042394014962595,0.4104322527015794,5
021603,470,562,776,1808,021603,0.25995575221238937,0.3108407079646018,0.42920353982300885,5
021604,516,530,561,1607,021604,0.3210952084629745,0.3298070939639079,0.3490976975731176,3
021605,501,555,446,1502,021605,0.33355525965379496,0.36950732356857524,0.2969374167776298,1
021700,2254,3282,2884,8420,021700,0.2676959619952494,0.38978622327790974,0.34251781472684084,5
021701,422,442,682,1546,021701,0.2729624838292367,0.2858990944372574,0.4411384217335058,6
021702,388,510,404,1302,021702,0.2980030721966206,0.391705069124424,0.3102918586789555,5
021703,32,45,52,129,021703,0.24806201550387597,0.3488372093023256,0.40310077519379844,5
021800,2748,3557,4110,10415,021800,0.26385021603456554,0.3415266442630821,0.39462313970235235,5
021900,1470,2240,1942,5652,021900,0.26008492569002123,0.39631988676574664,0.34359518754423213,5
022000,2263,2702,2743,7708,022000,0.2935910742086144,0.35054488842760767,0.3558640373637779,5
022001,426,619,1207,2252,022001,0.1891651865008881,0.27486678507992895,0.5359680284191829,6
022002,399,558,1011,1968,022002,0.2027439024390244,0.28353658536585363,0.5137195121951219,6
022100,1021,1568,1692,4281,022100,0.23849567857977108,0.36626956318617143,0.39523475823405746,5
022101,444,651,362,1457,022101,0.304735758407687,0.44680851063829785,0.2484557309540151,1
022102,870,1048,1011,2929,022102,0.297029702970297,0.35780129737111643,0.34516899965858655,5
022200,1975,2292,2736,7003,022200,0.2820219905754677,0.3272883050121377,0.3906897044123947,5
022300,1199,1707,1542,4448,022300,0.26955935251798563,0.38376798561151076,0.3466726618705036,5
022301,866,1277,1003,3146,022301,0.27527018436109346,0.4059122695486332,0.31881754609027335,5
022302,415,538,627,1580,022302,0.2626582278481013,0.34050632911392403,0.3968354430379747,5
022400,1654,2143,1769,5566,022400,0.2971613366870284,0.3850161696011498,0.31782249371182175,5
022401,502,749,807,2058,022401,0.24392614188532555,0.36394557823129253,0.39212827988338195,5
022403,266,485,574,1325,022403,0.20075471698113206,0.3660377358490566,0.4332075471698113,5
022404,380,633,796,1809,022404,0.21006080707573244,0.34991708126036486,0.4400221116639027,5
022500,2695,4151,3117,9963,022500,0.2705008531566797,0.41664157382314565,0.31285757302017464,5
022600,1396,1781,2993,6170,022600,0.22625607779578605,0.28865478119935173,0.4850891410048622,6
022601,334,476,412,1222,022601,0.2733224222585925,0.3895253682487725,0.337152209492635,5
022602,870,995,871,2736,022602,0.31798245614035087,0.36366959064327486,0.31834795321637427,3
022700,934,1312,1796,4042,022700,0.23107372587827807,0.32459178624443347,0.44433448787728846,5
022701,883,1163,858,2904,022701,0.3040633608815427,0.40048209366391185,0.29545454545454547,1
022702,1581,1802,2691,6074,022702,0.26028975963121503,0.2966743496871913,0.44303589068159366,6
022703,171,372,272,815,022703,0.2098159509202454,0.456441717791411,0.3337423312883436,5
022711,1188,1227,1927,4342,022711,0.27360663288807,0.28258866881621375,0.4438046982957163,6
022712,1005,1127,1679,3811,022712,0.2637103122540016,0.2957229073733928,0.4405667803726056,6
022800,1726,2494,2940,7160,022800,0.2410614525139665,0.3483240223463687,0.4106145251396648,5
022803,457,507,812,1776,022803,0.25731981981981983,0.28547297297297297,0.4572072072072072,6
022804,453,554,663,1670,022804,0.2712574850299401,0.3317365269461078,0.3970059880239521,5
022900,1427,1896,2358,5681,022900,0.25118817109663794,0.3337440591445168,0.4150677697588453,5
022901,929,1288,841,3058,022901,0.30379332897318506,0.421190320470896,0.2750163505559189,1
022902,836,1117,882,2835,022902,0.2948853615520282,0.39400352733686067,0.3111111111111111,5
023000,2627,3175,3427,9229,023000,0.2846462238595731,0.3440242713186694,0.37132950482175753,5
023001,270,377,306,953,023001,0.2833158447009444,0.3955928646379853,0.3210912906610703,5
023100,2175,2750,3465,8390,023100,0.2592371871275328,0.32777115613825986,0.4129916567342074,5
023200,2966,4077,3513,10556,023200,0.28097764304660855,0.38622584312239483,0.33279651383099657,5
023300,2615,3635,3735,9985,023300,0.26189283925888834,0.3640460691036555,0.3740610916374562,5
023301,462,722,438,1622,023301,0.2848335388409371,0.44512946979038226,0.27003699136868065,4
023302,369,608,279,1256,023302,0.29378980891719747,0.4840764331210191,0.22213375796178345,4
023400,1690,1899,1987,5576,023400,0.3030846484935438,0.3405667144906743,0.3563486370157819,3
023401,872,1005,1473,3350,023401,0.26029850746268657,0.3,0.43970149253731344,5
023402,600,676,991,2267,023402,0.2646669607410675,0.29819144243493606,0.43714159682399645,6
023404,636,834,1160,2630,023404,0.24182509505703423,0.31711026615969584,0.44106463878326996,5
023405,577,887,568,2032,023405,0.2839566929133858,0.43651574803149606,0.2795275590551181,4
023500,1506,2014,1926,5446,023500,0.27653323540213,0.369812706573632,0.353654058024238,5
023501,1398,1839,1774,5011,023501,0.2789862302933546,0.3669926162442626,0.3540211534623828,5
023502,1279,1594,1883,4756,023502,0.26892346509671994,0.3351555929352397,0.3959209419680404,5
023600,2155,2771,2508,7434,023600,0.28988431530804415,0.37274683884853377,0.33736884584342214,5
023700,1019,1423,1253,3695,023700,0.2757780784844384,0.3851150202976996,0.33910690121786197,5
023702,612,804,862,2278,023702,0.26865671641791045,0.35294117647058826,0.3784021071115013,5
023703,509,795,442,1746,023703,0.29152348224513175,0.45532646048109965,0.2531500572737686,4
023704,343,651,336,1330,023704,0.2578947368421053,0.48947368421052634,0.25263157894736843,4
023800,1612,2085,1694,5391,023800,0.29901687998516047,0.3867557039510295,0.31422741606381005,5
023801,617,774,2373,3764,023801,0.16392136025504783,0.20563230605738575,0.6304463336875664,6
023802,133,161,686,980,023802,0.1357142857142857,0.16428571428571428,0.7,6
023900,1566,2168,1565,5299,023900,0.2955274580109455,0.4091337988299679,0.29533874315908665,4
023901,843,1123,1285,3251,023901,0.25930482928329746,0.34543217471547216,0.3952629960012304,5
023902,901,1183,1545,3629,023902,0.2482777624689997,0.32598511986773215,0.4257371176632681,5
024000,1900,2507,2394,6801,024000,0.2793706807822379,0.36862226143214233,0.35200705778561975,5
024001,645,1024,1166,2835,024001,0.2275132275132275,0.3611992945326279,0.4112874779541446,5
024002,207,322,316,845,024002,0.24497041420118343,0.3810650887573965,0.3739644970414201,5
024100,1914,2659,2491,7064,024100,0.27095130237825593,0.37641562853907135,0.3526330690826727,5
024101,623,825,958,2406,024101,0.2589359933499584,0.3428927680798005,0.39817123857024106,5
024102,632,918,999,2549,024102,0.2479403687720675,0.3601412318556297,0.3919183993723029,5
024200,1211,1658,1422,4291,024200,0.2822185970636215,0.3863901188534141,0.33139128408296437,5
024201,895,1113,1194,3202,024201,0.27951280449718924,0.3475952529668957,0.37289194253591507,5
024202,345,398,493,1236,024202,0.279126213592233,0.3220064724919094,0.3988673139158576,5
024300,1461,2141,2147,5749,024300,0.25413115324404245,0.37241259349452077,0.3734562532614368,5
024301,950,1312,1384,3646,024301,0.2605595172792101,0.3598464070213933,0.37959407569939657,5
024302,1699,2303,2051,6053,024302,0.28068726251445564,0.38047249297868824,0.3388402445068561,5
024303,1039,1248,1787,4074,024303,0.2550319096710849,0.30633284241531666,0.4386352479135984,5
024400,962,1230,1318,3510,024400,0.2740740740740741,0.3504273504273504,0.3754985754985755,5
024401,923,954,1981,3858,024401,0.2392431311560394,0.24727838258164853,0.5134784862623121,6
024402,373,458,1144,1975,024402,0.1888607594936709,0.23189873417721518,0.579240506329114,6
024404,524,545,1069,2138,024404,0.245088868101029,0.254911131898971,0.5,6
024405,697,785,1203,2685,024405,0.2595903165735568,0.29236499068901306,0.4480446927374302,6
024406,308,406,481,1195,024406,0.25774058577405856,0.3397489539748954,0.40251046025104603,5
024500,2852,4266,4508,11626,024500,0.24531223120591777,0.3669361775331154,0.3877515912609668,5
024501,867,1127,1054,3048,024501,0.2844488188976378,0.369750656167979,0.3458005249343832,5
024502,847,1244,1113,3204,024502,0.26435705368289636,0.3882646691635456,0.34737827715355807,5
024600,1160,1407,1869,4436,024600,0.26149684400360684,0.3171776375112714,0.42132551848512173,5
024700,1660,2508,2690,6858,024700,0.24205307669874598,0.3657042869641295,0.39224263633712453,5
024800,992,1347,2156,4495,024800,0.2206896551724138,0.2996662958843159,0.4796440489432703,6
024900,1090,1405,1949,4444,024900,0.24527452745274528,0.31615661566156616,0.4385688568856886,5
025000,420,521,759,1700,025000,0.24705882352941178,0.3064705882352941,0.4464705882352941,5
025001,374,444,613,1431,025001,0.2613556953179595,0.31027253668763105,0.4283717679944095,5
025002,466,502,847,1815,025002,0.25674931129476586,0.27658402203856747,0.4666666666666667,6
025003,264,244,413,921,025003,0.28664495114006516,0.26492942453854507,0.44842562432138977,6
025100,2592,3511,4212,10315,025100,0.25128453708191956,0.34037809015996123,0.40833737275811927,5
025200,1239,1715,1746,4700,025200,0.26361702127659575,0.3648936170212766,0.37148936170212765,5
025300,3086,4037,4285,11408,025300,0.2705119214586255,0.3538744740532959,0.37561360448807857,5
025301,324,447,836,1607,025301,0.2016179215930305,0.27815805849408837,0.5202240199128811,6
025302,258,371,475,1104,025302,0.23369565217391305,0.33605072463768115,0.4302536231884058,5
025400,1822,2635,3113,7570,025400,0.2406869220607662,0.3480845442536328,0.4112285336856011,5
025500,2643,3630,3504,9777,025500,0.27032832157103404,0.3712795335992636,0.3583921448297024,5
025600,1056,1410,1479,3945,025600,0.267680608365019,0.3574144486692015,0.3749049429657795,5
025700,1390,1999,2408,5797,025700,0.23977919613593238,0.3448335345868553,0.41538726927721237,5
025800,831,1202,1123,3156,025800,0.2633079847908745,0.3808618504435995,0.355830164765526,5
025900,803,986,1513,3302,025900,0.24318594791035736,0.2986069049061175,0.4582071471835251,6
025901,271,383,307,961,025901,0.28199791883454733,0.39854318418314255,0.3194588969823101,5
025902,390,560,307,1257,025902,0.31026252983293556,0.44550517104216386,0.24423229912490055,1
026000,613,833,795,2241,026000,0.27353859883980364,0.3717090584560464,0.35475234270414996,5
026100,2680,4186,3580,10446,026100,0.2565575339843002,0.40072755121577636,0.34271491479992344,5
026200,1110,1429,1711,4250,026200,0.2611764705882353,0.3362352941176471,0.40258823529411764,5
026300,2606,3831,2992,9429,026300,0.27638137660409373,0.40629971364937956,0.31731890974652666,5
026400,1620,2296,2388,6304,026400,0.2569796954314721,0.36421319796954316,0.37880710659898476,5
026500,2264,3213,3381,8858,026500,0.2555881688868819,0.36272296229397155,0.38168886881914654,5
026600,594,812,803,2209,026600,0.2688999547306474,0.3675871435038479,0.36351290176550477,5
026601,266,371,768,1405,026601,0.1893238434163701,0.2640569395017794,0.5466192170818506,6
026602,433,716,1362,2511,026602,0.17244125846276384,0.2851453604141776,0.5424133811230586,6
026700,1626,2359,2534,6519,026700,0.24942475839852737,0.36186531676637523,0.3887099248350974,5
026701,347,550,597,1494,026701,0.2322623828647925,0.36813922356091033,0.39959839357429716,5
026702,580,924,1027,2531,026702,0.22915843540102726,0.3650730936388779,0.40576847096009483,5
026800,498,607,598,1703,026800,0.2924251321197886,0.35642982971227244,0.3511450381679389,5
026900,1534,2355,1903,5792,026900,0.26484806629834257,0.40659530386740333,0.32855662983425415,5
026901,337,566,461,1364,026901,0.2470674486803519,0.4149560117302053,0.3379765395894428,5
026902,372,559,560,1491,026902,0.24949698189134809,0.374916163648558,0.3755868544600939,5
027000,417,588,596,1601,027000,0.26046221111805123,0.36727045596502184,0.37226733291692693,5
027100,1856,2817,2753,7426,027100,0.24993266900080796,0.3793428494478858,0.3707244815513062,5
027200,539,694,688,1921,027200,0.2805830296720458,0.3612701717855284,0.3581467985424258,5
027300,2132,3419,4364,9915,027300,0.2150277357539082,0.3448310640443772,0.4401412002017146,5
027301,368,448,976,1792,027301,0.20535714285714285,0.25,0.5446428571428571,6
027302,302,362,841,1505,027302,0.20066445182724252,0.24053156146179402,0.5588039867109634,6
027400,506,616,633,1755,027400,0.2883190883190883,0.350997150997151,0.3606837606837607,5
027401,397,546,1222,2165,027401,0.1833718244803695,0.25219399538106235,0.5644341801385682,6
027402,266,379,875,1520,027402,0.175,0.2493421052631579,0.5756578947368421,6
027500,1204,1614,2457,5275,027500,0.22824644549763032,0.30597156398104264,0.465781990521327,5
027600,564,760,759,2083,027600,0.27076332213154103,0.36485837734037446,0.3643783005280845,5
027700,2039,3329,3085,8453,027700,0.24121613628297645,0.39382467762924406,0.3649591860877795,5
027702,614,684,1467,2765,027702,0.22206148282097649,0.247377938517179,0.5305605786618445,6
027704,446,537,956,1939,027704,0.23001547189272822,0.27694687983496646,0.4930376482723053,6
027705,516,663,1077,2256,027705,0.22872340425531915,0.29388297872340424,0.4773936170212766,6
027706,329,361,683,1373,027706,0.23962126729788782,0.2629278951201748,0.49745083758193737,6
027800,521,770,764,2055,027800,0.2535279805352798,0.3746958637469586,0.37177615571776157,5
027900,2502,3946,5007,11455,027900,0.2184199039720646,0.34447839371453515,0.4371017023134003,5
028000,302,463,519,1284,028000,0.235202492211838,0.3605919003115265,0.40420560747663553,5
028100,1618,2204,3338,7160,028100,0.2259776536312849,0.3078212290502793,0.4662011173184358,5
028200,405,595,693,1693,028200,0.23922031896042528,0.35144713526284704,0.40933254577672773,5
028300,1948,3049,3378,8375,028300,0.23259701492537313,0.3640597014925373,0.40334328358208954,5
028400,748,1084,1077,2909,028400,0.2571330354073565,0.37263664489515297,0.37023031969749054,5
028500,1370,2147,2716,6233,028500,0.21979785015241457,0.3444569228300979,0.4357452270174876,5
