Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
017702,431,642,363,1436,017702,0.30013927576601673,0.44707520891364905,0.2527855153203343,1
017800,759,1218,1268,3245,017800,0.23389830508474577,0.375346687211094,0.3907550077041603,5
017900,1166,1313,3917,6396,017900,0.18230143839899937,0.20528455284552846,0.6124140087554721,6
017901,541,781,418,1740,017901,0.31091954022988505,0.44885057471264367,0.24022988505747125,1
017902,415,568,274,1257,017902,0.33015115354017505,0.4518695306284805,0.21797931583134447,1
018000,1176,1468,1511,4155,018000,0.28303249097472927,0.353309265944645,0.3636582430806258,5
018100,1316,1446,4878,7640,018100,0.17225130890052356,0.1892670157068063,0.6384816753926702,6
018101,678,949,989,2616,018101,0.2591743119266055,0.3627675840978593,0.3780581039755352,5
018102,911,1277,1274,3462,018102,0.26314269208549973,0.3688619295205084,0.36799537839399193,5
018200,1187,1628,1441,4256,018200,0.2789003759398496,0.3825187969924812,0.3385808270676692,5
018300,1296,1514,4625,7435,018300,0.17431069266980498,0.20363147276395427,0.6220578345662408,6
018301,429,668,613,1710,018301,0.25087719298245614,0.3906432748538012,0.3584795321637427,5
018302,413,605,390,1408,018302,0.29332386363636365,0.4296875,0.27698863636363635,4
018400,1271,1750,2410,5431,018400,0.23402688271036642,0.32222426809059107,0.44374884919904256,5
018401,173,274,246,693,018401,0.24963924963924963,0.3953823953823954,0.354978354978355,5
018402,162,304,272,738,018402,0.21951219512195122,0.41192411924119243,0.3685636856368564,5
018500,1078,1456,2257,4791,018500,0.22500521811730329,0.30390315174285115,0.47109163013984556,5
018501,707,994,1228,2929,018501,0.2413793103448276,0.33936497097985663,0.4192557186753158,5
018502,306,385,679,1370,018502,0.22335766423357664,0.28102189781021897,0.49562043795620436,6
018600,864,1180,1218,3262,018600,0.26486817903126914,0.36174126302881665,0.37339055793991416,5
018700,1175,1265,3455,5895,018700,0.1993214588634436,0.21458863443596268,0.5860899067005937,6
018701,205,264,489,958,018701,0.2139874739039666,0.2755741127348643,0.5104384133611691,6
018702,736,931,1775,3442,018702,0.2138291690877397,0.2704822777454968,0.5156885531667635,6
018800,983,1293,1427,3703,018800,0.2654604374831218,0.349176343505266,0.3853632190116122,5
018900,2060,2728,3232,8020,018900,0.256857855361596,0.34014962593516207,0.4029925187032419,5
018901,533,630,1307,2470,018901,0.21578947368421053,0.2550607287449393,0.5291497975708502,6
018902,470,664,1169,2303,018902,0.20408163265306123,0.2883195831524099,0.5075987841945289,6
019000,928,1293,1548,3769,019000,0.24621915627487398,0.3430618201114354,0.4107190236136906,5
019100,1033,955,3255,5243,019100,0.19702460423421705,0.1821476254053023,0.6208277703604806,6
019200,890,1056,934,2880,019200,0.3090277777777778,0.36666666666666664,0.32430555555555557,3
019300,1938,2488,3242,7668,019300,0.25273865414710484,0.32446531038080334,0.4227960354720918,5
019400,1547,2201,1951,5699,019400,0.27145113177750485,0.3862081066853834,0.3423407615371118,5
019500,1868,2410,4147,8425,019500,0.22172106824925816,0.286053412462908,0.4922255192878338,6
019600,1163,1487,1546,4196,019600,0.27716873212583415,0.3543851286939943,0.3684461391801716,5
019700,1279,1777,2333,5389,019700,0.2373353126739655,0.329745778437558,0.4329189088884765,5
019701,75,73,185,333,019701,0.22522522522522523,0.21921921921921922,0.5555555555555556,6
019702,299,326,647,1272,019702,0.235062893081761,0.2562893081761006,0.5086477987421384,6
019800,1227,1533,2841,5601,019800,0.21906802356722013,0.273701124799143,0.5072308516336369,6
019900,2045,2595,3863,8503,019900,0.24050335175820298,0.3051864047983065,0.4543102434434905,5
020000,1000,1281,1593,3874,020000,0.2581311306143521,0.330665978316985,0.41120289106866287,5
020003,560,581,1099,2240,020003,0.25,0.259375,0.490625,6
020004,352,350,675,1377,020004,0.25562817719680464,0.2541757443718228,0.49019607843137253,6
020005,603,669,1241,2513,020005,0.23995224830879427,0.2662156784719459,0.49383207321925987,6
020100,3262,4104,5475,12841,020100,0.25403005996417727,0.31960127715909975,0.426368662876723,5
020101,1335,1483,2612,5430,020101,0.24585635359116023,0.2731123388581952,0.48103130755064455,6
020102,1785,2267,2702,6754,020102,0.26428782943440926,0.33565294640213206,0.4000592241634587,5
020200,2960,3584,3676,10220,020200,0.2896281800391389,0.3506849315068493,0.35968688845401176,5
020201,630,731,1075,2436,020201,0.25862068965517243,0.30008210180623973,0.44129720853858784,5
020202,539,620,1214,2373,020202,0.22713864306784662,0.2612726506531816,0.5115887062789718,6
020300,2552,2649,3616,8817,020300,0.2894408528978111,0.3004423273222184,0.4101168197799705,5
020301,850,1084,1252,3186,020301,0.2667922159447583,0.34023854362837413,0.39296924042686754,5
020302,1267,1507,1991,4765,020302,0.265897166841553,0.3162644281217209,0.41783840503672615,5
020400,1696,2198,2456,6350,020400,0.2670866141732283,0.34614173228346456,0.38677165354330706,5
020401,1011,1248,1593,3852,020401,0.26246105919003115,0.32398753894080995,0.4135514018691589,5
020402,868,1077,1395,3340,020402,0.25988023952095807,0.3224550898203593,0.4176646706586826,5
020500,3597,4475,6349,14421,020500,0.2494279176201373,0.31031135150128286,0.44026073087857986,5
020501,620,1078,548,2246,020501,0.27604630454140694,0.47996438112199463,0.2439893143365984,4
020502,183,363,242,788,020502,0.23223350253807107,0.4606598984771574,0.30710659898477155,5
020600,3048,4219,4584,11851,020600,0.2571934857817906,0.3560037127668551,0.3868028014513543,5
020601,295,441,454,1190,020601,0.24789915966386555,0.37058823529411766,0.3815126050420168,5
020700,2849,3574,4207,10630,020700,0.2680150517403575,0.3362182502351834,0.3957666980244591,5
020701,1212,1534,1918,4664,020701,0.25986277873070324,0.32890222984562606,0.41123499142367065,5
020702,841,1197,1160,3198,020702,0.26297686053783614,0.37429643527204504,0.3627267041901188,5
020703,918,1389,1300,3607,020703,0.2545051289159967,0.3850845578042695,0.36041031327973383,5
020705,226,383,237,846,020705,0.26713947990543735,0.45271867612293143,0.2801418439716312,4
020800,2541,3161,3325,9027,020800,0.28148886673313395,0.35017170710091944,0.3683394261659466,5
020801,745,866,2136,3747,020801,0.19882572724846545,0.23111822791566586,0.5700560448358687,6
020802,396,537,179,1112,020802,0.35611510791366907,0.4829136690647482,0.16097122302158273,1
020803,760,959,1504,3223,020803,0.2358051504809184,0.2975488675147378,0.46664598200434376,6
020804,432,529,1146,2107,020804,0.20503084954912199,0.2510678690080683,0.5439012814428097,6
020900,2132,2804,1730,6666,020900,0.31983198319831985,0.42064206420642064,0.2595259525952595,1
020901,684,943,761,2388,020901,0.2864321608040201,0.39489112227805695,0.31867671691792293,5
020902,577,801,987,2365,020902,0.24397463002114164,0.3386892177589852,0.41733615221987314,5
021000,3138,4012,4064,11214,021000,0.279828785446763,0.3577670768682005,0.36240413768503654,5
021001,1002,1499,1741,4242,021001,0.2362093352192362,0.3533710513908534,0.4104196133899104,5
021002,1062,1442,1667,4171,021002,0.2546152001918005,0.3457204507312395,0.39966434907695997,5
021100,2568,3197,3623,9388,021100,0.2735406902428632,0.3405411163187047,0.38591819343843203,5
021101,453,608,412,1473,021101,0.3075356415478615,0.41276306856754924,0.27970128988458925,1
021102,504,609,351,1464,021102,0.3442622950819672,0.41598360655737704,0.23975409836065573,1
021103,389,634,593,1616,021103,0.2407178217821782,0.39232673267326734,0.36695544554455445,5
021104,261,352,337,950,021104,0.27473684210526317,0.3705263157894737,0.3547368421052632,5
021200,4014,5026,5233,14273,021200,0.2812302949625166,0.35213339872486515,0.36663630631261823,5
021201,211,334,86,631,021201,0.33438985736925514,0.5293185419968305,0.13629160063391443,1
021202,303,474,193,970,021202,0.31237113402061856,0.488659793814433,0.19896907216494844,1
021300,1625,2288,2439,6352,021300,0.2558249370277078,0.3602015113350126,0.3839735516372796,5
021301,502,609,470,1581,021301,0.31752055660974066,0.38519924098671726,0.2972802024035421,1
021302,912,1485,810,3207,021302,0.284377923292797,0.4630495790458372,0.25257249766136575,4
021303,974,1279,1281,3534,021303,0.27560837577815506,0.3619128466327108,0.3624787775891341,5
021400,2224,2761,3056,8041,021400,0.27658251461261035,0.3433652530779754,0.38005223230941426,5
021401,807,1072,1022,2901,021401,0.2781799379524302,0.369527749052051,0.3522923129955188,5
021402,386,566,498,1450,021402,0.26620689655172414,0.3903448275862069,0.34344827586206894,5
021500,1546,2171,2645,6362,021500,0.2430053442313738,0.34124489154353976,0.41574976422508647,5
021501,945,1339,1064,3348,021501,0.28225806451612906,0.39994026284348866,0.31780167264038234,5
021502,1681,2314,1907,5902,021502,0.2848187055235513,0.3920704845814978,0.3231108098949509,5
021600,2521,3276,3952,9749,021600,0.2585906246794543,0.33603446507334084,0.40537491024720484,5
021601,1319,1813,1564,4696,021601,0.2808773424190801,0.3860732538330494,0.3330494037478705,5
021602,1246,1639,1863,4748,021602,0.2624262847514743,0.3451979780960404,0.39237573715248525,5
021603,419,458,644,1521,021603,0.2754766600920447,0.30111768573307035,0.42340565417488496,5
021604,378,431,446,1255,021604,0.301195219123506,0.3434262948207171,0.3553784860557769,3
021605,411,513,321,1245,021605,0.3301204819277108,0.41204819277108434,0.25783132530120484,1
021700,1974,3065,2469,7508,021700,0.2629195524773575,0.4082312200319659,0.32884922749067663,5
021701,402,457,625,1484,021701,0.27088948787061995,0.3079514824797844,0.4211590296495957,5
021702,347,541,408,1296,021702,0.26774691358024694,0.4174382716049383,0.3148148148148148,5
021703,33,47,52,132,021703,0.25,0.3560606060606061,0.3939393939393939,5
021800,2823,3498,3969,10290,021800,0.2743440233236152,0.33994169096209914,0.38571428571428573,5
021900,1554,2071,1759,5384,021900,0.28863298662704306,0.3846582466567608,0.32670876671619614,5
022000,2240,2685,2533,7458,022000,0.3003486189326897,0.3600160901045857,0.3396352909627246,3
022001,370,536,1144,2050,022001,0.18048780487804877,0.26146341463414635,0.5580487804878049,6
022002,386,573,1058,2017,022002,0.19137332672285573,0.2840852751611304,0.5245413981160139,6
022100,1016,1472,1528,4016,022100,0.25298804780876494,0.3665338645418327,0.3804780876494024,5
022101,416,649,323,1388,022101,0.29971181556195964,0.4675792507204611,0.23270893371757925,4
022102,730,1013,888,2631,022102,0.27746104142911443,0.38502470543519574,0.33751425313568983,5
022200,2053,2298,2705,7056,022200,0.29095804988662133,0.32568027210884354,0.38336167800453513,5
022300,1207,1734,1400,4341,022300,0.27804653305689936,0.39944713199723564,0.322506334945865,5
022301,895,1197,1003,3095,022301,0.28917609046849757,0.38675282714054926,0.32407108239095317,5
022302,443,545,610,1598,022302,0.2772215269086358,0.34105131414267836,0.38172715894868586,5
022400,1727,2214,1768,5709,022400,0.302504816955684,0.3878087230688387,0.30968645997547734,3
022401,462,711,771,1944,022401,0.23765432098765432,0.36574074074074076,0.3966049382716049,5
022403,266,428,498,1192,022403,0.2231543624161074,0.35906040268456374,0.41778523489932884,5
022404,324,573,716,1613,022404,0.20086794792312462,0.35523868567885925,0.44389336639801613,5
022500,2917,4251,3108,10276,022500,0.28386531724406383,0.41368236667964187,0.3024523160762943,5
022600,1435,1673,2769,5877,022600,0.2441721966989961,0.28466904883443933,0.4711587544665646,6
022601,347,441,314,1102,022601,0.31488203266787657,0.40018148820326677,0.2849364791288566,1
022602,1051,1193,1094,3338,022602,0.3148591971240264,0.35739964050329537,0.32774116237267825,3
022700,840,1153,1549,3542,022700,0.23715415019762845,0.3255223037831734,0.4373235460191982,5
022701,936,1164,959,3059,022701,0.3059823471722785,0.38051650866296177,0.3135011441647597,3
022702,1975,2258,3248,7481,022702,0.2640021387515038,0.301831305975137,0.4341665552733592,5
022703,167,339,221,727,022703,0.2297111416781293,0.46629986244841815,0.30398899587345257,5
022711,1555,1539,2143,5237,022711,0.2969257208325377,0.2938705365667367,0.4092037426007256,6
022712,1294,1445,1898,4637,022712,0.27905973689885705,0.31162389475954283,0.4093163683416002,5
022800,1981,2546,2760,7287,022800,0.27185398655139287,0.34938932345272405,0.3787566899958831,5
022803,606,676,780,2062,022803,0.2938894277400582,0.32783705140640157,0.37827352085354027,5
022804,380,529,647,1556,022804,0.2442159383033419,0.33997429305912596,0.4158097686375321,5
022900,1441,1974,2238,5653,022900,0.25490889793030247,0.3491951176366531,0.3958959844330444,5
022901,817,1176,712,2705,022901,0.3020332717190388,0.43475046210720886,0.2632162661737523,1
022902,776,1069,815,2660,022902,0.29172932330827067,0.4018796992481203,0.30639097744360905,5
023000,2644,3374,3362,9380,023000,0.28187633262260126,0.3597014925373134,0.35842217484008526,5
023001,260,380,259,899,023001,0.289210233592881,0.42269187986651835,0.28809788654060065,4
023100,2027,2710,3253,7990,023100,0.2536921151439299,0.33917396745932415,0.4071339173967459,5
023200,3414,3930,3665,11009,023200,0.3101099100735762,0.3569806521936597,0.3329094377327641,3
023300,2730,3451,3302,9483,023300,0.28788358114520723,0.363914373088685,0.34820204576610775,5
023301,525,741,439,1705,023301,0.30791788856304986,0.43460410557184753,0.25747800586510267,1
023302,412,643,312,1367,023302,0.3013899049012436,0.4703730797366496,0.2282370153621068,1
023400,1960,2111,2254,6325,023400,0.3098814229249012,0.33375494071146244,0.3563636363636364,3
023401,1179,1339,1827,4345,023401,0.2713463751438435,0.3081703107019563,0.4204833141542002,5
023402,720,817,1150,2687,023402,0.2679568291775214,0.3040565686639375,0.4279866021585411,5
023404,632,840,1094,2566,023404,0.24629773967264224,0.3273577552611068,0.426344505066251,5
023405,509,741,454,1704,023405,0.29870892018779344,0.43485915492957744,0.2664319248826291,4
023500,1246,2034,1671,4951,023500,0.25166633003433647,0.4108260957382347,0.3375075742274288,5
023501,1483,1932,1741,5156,023501,0.28762606671838636,0.37470907680372384,0.33766485647788985,5
023502,1283,1743,1639,4665,023502,0.27502679528403,0.37363344051446945,0.35133976420150054,5
023600,2271,2769,2270,7310,023600,0.3106703146374829,0.37879616963064294,0.31053351573187415,3
023700,1120,1413,1148,3681,023700,0.30426514534093996,0.38386308068459657,0.3118717739744635,3
023702,532,793,728,2053,023702,0.25913297613248903,0.3862640038967365,0.3546030199707745,5
023703,558,909,478,1945,023703,0.28688946015424166,0.4673521850899743,0.24575835475578406,4
023704,514,627,326,1467,023704,0.3503749147920927,0.4274028629856851,0.2222222222222222,1
023800,1656,1932,1541,5129,023800,0.32286995515695066,0.37668161434977576,0.3004484304932735,3
023801,558,693,2175,3426,023801,0.1628721541155867,0.202276707530648,0.6348511383537653,6
023802,124,167,639,930,023802,0.13333333333333333,0.17956989247311828,0.6870967741935484,6
023900,1605,2135,1614,5354,023900,0.2997758685095256,0.3987672768023907,0.3014568546880837,5
023901,787,1000,1156,2943,023901,0.2674142031940197,0.3397893306150187,0.3927964661909616,5
023902,982,1147,1403,3532,023902,0.27802944507361266,0.32474518686296716,0.3972253680634202,5
024000,1730,2297,2082,6109,024000,0.28318873792764776,0.37600261908659355,0.3408086429857587,5
024001,613,940,1074,2627,024001,0.23334602207841645,0.3578226113437381,0.40883136657784547,5
024002,212,370,255,837,024002,0.2532855436081243,0.44205495818399043,0.3046594982078853,5
024100,1895,2545,2246,6686,024100,0.28342805862997306,0.38064612623392163,0.3359258151361053,5
024101,619,835,872,2326,024101,0.266122098022356,0.3589853826311264,0.3748925193465176,5
024102,596,828,806,2230,024102,0.2672645739910314,0.37130044843049326,0.3614349775784753,5
024200,1179,1549,1319,4047,024200,0.29132690882134915,0.38275265628860883,0.325920434890042,5
024201,778,1030,1020,2828,024201,0.2751060820367751,0.3642149929278642,0.3606789250353607,5
024202,315,380,423,1118,024202,0.2817531305903399,0.33989266547406083,0.37835420393559926,5
024300,1411,2011,1822,5244,024300,0.26906941266209,0.38348588863463007,0.34744469870327993,5
024301,985,1141,1279,3405,024301,0.28928046989721,0.3350954478707783,0.37562408223201177,5
024302,1497,2195,1789,5481,024302,0.2731253420908593,0.40047436599160735,0.3264002919175333,5
024303,970,1162,1561,3693,024303,0.26265908475494176,0.3146493365827241,0.42269157866233414,5
024400,821,1121,1146,3088,024400,0.2658678756476684,0.3630181347150259,0.3711139896373057,5
024401,881,889,1842,3612,024401,0.24390919158361019,0.24612403100775193,0.5099667774086378,6
024402,418,462,1018,1898,024402,0.220231822971549,0.2434141201264489,0.5363540569020021,6
024404,568,559,1008,2135,024404,0.26604215456674474,0.26182669789227164,0.4721311475409836,6
024405,688,702,1073,2463,024405,0.2793341453511977,0.2850182704019488,0.4356475842468534,6
024406,303,366,402,1071,024406,0.28291316526610644,0.34173669467787116,0.3753501400560224,5
024500,2782,4063,4129,10974,024500,0.25350829232731914,0.37023874612720975,0.3762529615454711,5
024501,874,1044,928,2846,024501,0.3070976809557273,0.3668306394940267,0.32607167955024596,3
024502,830,1084,1037,2951,024502,0.28126058963063366,0.36733310742121317,0.35140630294815317,5
024600,1112,1258,1668,4038,024600,0.2753838533927687,0.31154036651807826,0.413075780089153,5
024700,1725,2412,2627,6764,024700,0.2550266114725015,0.3565937315198108,0.3883796570076878,5
024800,936,1130,2003,4069,024800,0.23003194888178913,0.277709510936348,0.4922585401818629,6
024900,946,1309,1720,3975,024900,0.2379874213836478,0.32930817610062896,0.4327044025157233,5
025000,390,547,691,1628,025000,0.23955773955773957,0.335995085995086,0.42444717444717445,5
025001,283,409,468,1160,025001,0.2439655172413793,0.35258620689655173,0.40344827586206894,5
025002,423,437,711,1571,025002,0.2692552514322088,0.2781667727562062,0.452577975811585,6
025003,151,151,294,596,025003,0.2533557046979866,0.2533557046979866,0.49328859060402686,6
025100,2625,3521,4170,10316,025100,0.2544590926715781,0.34131446297014345,0.4042264443582784,5
025200,1137,1515,1650,4302,025200,0.26429567642956764,0.3521617852161785,0.38354253835425384,5
025300,2887,3848,3908,10643,025300,0.2712581039180682,0.3615521939302828,0.367189702151649,5
025301,339,505,697,1541,025301,0.2199870214146658,0.32770927968851393,0.45230369889682026,5
025302,228,315,467,1010,025302,0.22574257425742575,0.3118811881188119,0.4623762376237624,5
025400,1631,2370,2719,6720,025400,0.24270833333333333,0.35267857142857145,0.40461309523809524,5
025500,2441,3351,3164,8956,025500,0.2725547119249665,0.37416257257704333,0.3532827154979902,5
025600,973,1349,1323,3645,025600,0.26694101508916324,0.3700960219478738,0.362962962962963,5
025700,1247,1698,2242,5187,025700,0.2404087140929246,0.32735685367264317,0.43223443223443225,5
025800,860,1102,1006,2968,025800,0.28975741239892183,0.37129380053908356,0.3389487870619946,5
025900,750,1065,1314,3129,025900,0.23969319271332695,0.34036433365292423,0.4199424736337488,5
025901,228,364,261,853,025901,0.2672919109026964,0.42672919109026963,0.305978898007034,5
025902,346,478,240,1064,025902,0.325187969924812,0.4492481203007519,0.22556390977443608,1
026000,668,719,726,2113,026000,0.3161381921438713,0.3402744912446758,0.3435873166114529,3
026100,2645,4006,3338,9989,026100,0.26479127039743716,0.4010411452597858,0.33416758434277705,5
026200,1011,1283,1564,3858,026200,0.2620528771384137,0.3325557283566615,0.40539139450492484,5
026300,2500,3770,2770,9040,026300,0.27654867256637167,0.4170353982300885,0.3064159292035398,5
026400,1578,2241,2243,6062,026400,0.2603101286704058,0.3696799736060706,0.3700098977235236,5
026500,2390,3225,3081,8696,026500,0.2748390064397424,0.37086016559337626,0.35430082796688134,5
026600,621,719,796,2136,026600,0.2907303370786517,0.3366104868913858,0.37265917602996257,5
026601,272,409,813,1494,026601,0.18206157965194109,0.2737617135207497,0.5441767068273092,6
026602,564,785,1386,2735,026602,0.20621572212065814,0.2870201096892139,0.5067641681901279,6
026700,1499,2277,2301,6077,026700,0.2466677636991937,0.3746914596017772,0.3786407766990291,5
026701,482,579,711,1772,026701,0.27200902934537247,0.32674943566591425,0.40124153498871334,5
026702,790,1152,1056,2998,026702,0.2635090060040027,0.3842561707805203,0.352234823215477,5
026800,485,620,545,1650,026800,0.29393939393939394,0.37575757575757573,0.3303030303030303,5
026900,1494,2335,1750,5579,026900,0.2677899265101273,0.41853378741709985,0.3136762860727729,5
026901,363,591,401,1355,026901,0.26789667896678965,0.4361623616236162,0.2959409594095941,4
026902,387,510,501,1398,026902,0.27682403433476394,0.3648068669527897,0.3583690987124464,5
027000,452,587,574,1613,027000,0.28022318660880347,0.36391816491010537,0.3558586484810911,5
027100,1839,2513,2457,6809,027100,0.2700837127331473,0.36907034806873257,0.36084593919812014,5
027200,577,750,714,2041,027200,0.2827045565899069,0.3674669279764821,0.349828515433611,5
027300,2146,3243,4103,9492,027300,0.2260851243152128,0.3416561314791403,0.43225874420564686,5
027301,415,471,1085,1971,027301,0.21055301877219684,0.2389649923896499,0.5504819888381532,6
027302,324,405,835,1564,027302,0.2071611253196931,0.25895140664961636,0.5338874680306905,6
027400,517,677,662,1856,027400,0.2785560344827586,0.36476293103448276,0.3566810344827586,5
027401,449,611,1215,2275,027401,0.19736263736263737,0.26857142857142857,0.5340659340659341,6
027402,272,343,795,1410,027402,0.19290780141843972,0.24326241134751772,0.5638297872340425,6
027500,1174,1577,2249,5000,027500,0.2348,0.3154,0.4498,5
027600,566,796,764,2126,027600,0.2662276575729069,0.374412041392286,0.35936030103480715,5
027700,2041,3010,2738,7789,027700,0.2620362049043523,0.3864424187957376,0.35152137629991015,5
027702,601,658,1498,2757,027702,0.2179905694595575,0.2386652158142909,0.5433442147261516,6
027704,341,438,844,1623,027704,0.21010474430067777,0.2698706099815157,0.5200246457178065,6
027705,461,611,959,2031,027705,0.22698178237321517,0.30083702609551943,0.47218119153126537,5
027706,306,356,630,1292,027706,0.23684210526315788,0.2755417956656347,0.48761609907120745,6
027800,549,744,740,2033,027800,0.27004426955238564,0.3659616330545991,0.36399409739301525,5
027900,2530,3831,4631,10992,027900,0.23016739446870452,0.34852620087336245,0.42130640465793306,5
028000,297,474,520,1291,028000,0.2300542215336948,0.36715724244771497,0.4027885360185902,5
028100,1594,2166,3116,6876,028100,0.23182082606166377,0.3150087260034904,0.45317044793484584,5
028200,438,660,703,1801,028200,0.24319822320932816,0.36646307606885065,0.3903387007218212,5
028300,2009,2911,3238,8158,028300,0.24626133856337337,0.3568276538367247,0.39691100759990194,5
028400,718,1033,1036,2787,028400,0.25762468604233946,0.37064944384642984,0.3717258701112307,5
028500,1353,2032,2517,5902,028500,0.22924432395798033,0.34429007116231786,0.4264656048797018,5
028501,83,100,85,268,028501,0.30970149253731344,0.373134328358209,0.31716417910447764,3
028502,317,484,280,1081,028502,0.29324699352451433,0.4477335800185014,0.2590194264569843,4
028600,641,789,1049,2479,028600,0.25857200484066156,0.318273497377975,0.42315449778136344,5
028700,1709,2206,2957,6872,028700,0.24869033760186263,0.3210128055878929,0.4302968568102445,5
028800,986,1343,1646,3975,028800,0.24805031446540882,0.3378616352201258,0.4140880503144654,5
028900,1273,1761,2161,5195,028900,0.24504331087584216,0.33897978825794034,0.4159769008662175,5
029000,458,622,659,1739,029000,0.26336975273145485,0.35767682576193216,0.378953421506613,5
029100,1854,2953,2457,7264,029100,0.25523127753303965,0.40652533039647576,0.3382433920704846,5
029102,275,359,673,1307,029102,0.21040550879877581,0.2746748278500383,0.5149196633511859,6
029103,661,787,1486,2934,029103,0.2252897068847989,0.26823449216087253,0.5064758009543285,6
029104,569,730,1407,2706,029104,0.21027346637102734,0.2697708795269771,0.5199556541019955,6
029200,203,288,316,807,029200,0.25154894671623296,0.35687732342007433,0.3915737298636927,5
029300,1315,1874,1563,4752,029300,0.2767255892255892,0.39436026936026936,0.32891414141414144,5
029301,161,162,483,806,029301,0.19975186104218362,0.20099255583126552,0.5992555831265509,6
029302,341,425,1198,1964,029302,0.17362525458248473,0.21639511201629327,0.609979633401222,6
029400,673,1005,1101,2779,029400,0.2421734436847787,0.361640878013674,0.39618567830154733,5
029500,1825,2320,4308,8453,029500,0.21589968058677392,0.27445877203359753,0.5096415473796285,6
029600,792,1337,1434,3563,029600,0.22228459163626157,0.37524557956778,0.40246982879595844,5
029700,974,1182,2096,4252,029700,0.229068673565381,0.2779868297271872,0.4929444967074318,6
029800,400,563,512,1475,029800,0.2711864406779661,0.38169491525423727,0.34711864406779663,5
029900,688,965,731,2384,029900,0.28859060402684567,0.4047818791946309,0.3066275167785235,5
030000,1520,1851,3063,6434,030000,0.23624494870997825,0.2876903947777432,0.47606465651227853,6
030100,1345,1780,1852,4977,030100,0.2702431183443842,0.35764516777175004,0.37211171388386577,5
030200,1711,2484,3045,7240,030200,0.23632596685082874,0.3430939226519337,0.4205801104972376,5
030201,543,603,775,1921,030201,0.2826652785007808,0.31389901093180633,0.4034357105674128,5
030202,637,803,1133,2573,030202,0.24757092887679752,0.31208705790905555,0.4403420132141469,5
030300,1543,2089,2121,5753,030300,0.26820789153485136,0.3631148965756996,0.36867721188944896,5
030301,589,750,1191,2530,030301,0.23280632411067192,0.2964426877470356,0.4707509881422925,6
030302,732,880,1317,2929,030302,0.2499146466370775,0.300443837487197,0.4496415158757255,5
030400,1268,1588,1637,4493,030400,0.28221678166036057,0.3534386823948364,0.36434453594480304,5
030500,1050,1368,1934,4352,030500,0.24126838235294118,0.31433823529411764,0.4443933823529412,5
030501,274,273,426,973,030501,0.2816032887975334,0.2805755395683453,0.43782117163412126,6
030502,349,395,791,1535,030502,0.2273615635179153,0.25732899022801303,0.5153094462540717,6
030600,1496,2136,2139,5771,030600,0.25922717033443077,0.3701264945416739,0.37064633512389533,5
030700,3005,3837,4591,11433,030700,0.2628356511851658,0.33560745211230647,0.40155689670252775,5
030701,387,477,1377,2241,030701,0.17269076305220885,0.21285140562248997,0.6144578313253012,6
030800,1764,2450,2291,6505,030800,0.2711760184473482,0.3766333589546503,0.35219062259800155,5
030900,1745,2326,2686,6757,030900,0.25825070297469294,0.34423560751812937,0.39751368950717775,5
030902,604,936,1040,2580,030902,0.23410852713178296,0.3627906976744186,0.40310077519379844,5
030903,505,791,823,2119,030903,0.2383199622463426,0.37328928739971684,0.38839075035394055,5
030904,306,381,506,1193,030904,0.2564962279966471,0.3193629505448449,0.42414082145850796,5
031000,923,1142,1530,3595,031000,0.25674547983310153,0.317663421418637,0.42559109874826145,5
031100,1080,1576,1626,4282,031100,0.25221858944418496,0.36805231200373656,0.3797290985520785,5
031200,589,736,892,2217,031200,0.2656743346865133,0.33198015336039693,0.40234551195308976,5
031300,894,1356,1505,3755,031300,0.23808255659121172,0.3611185086551265,0.4007989347536618,5
031400,1188,1514,1747,4449,031400,0.2670262980445044,0.3403011912789391,0.3926725106765565,5
031500,528,834,927,2289,031500,0.2306684141546527,0.36435124508519,0.40498034076015726,5
031600,207,242,391,840,031600,0.24642857142857144,0.28809523809523807,0.4654761904761905,6
031700,351,573,1110,2034,031700,0.17256637168141592,0.28171091445427726,0.5457227138643068,6
031701,402,585,686,1673,031701,0.2402869097429767,0.3496712492528392,0.4100418410041841,5
031702,374,526,691,1591,031702,0.2350722815839095,0.33060967944688874,0.43431803896920174,5
031703,516,475,3550,4541,031703,0.11363135873155693,0.10460251046025104,0.781766130808192,6
031704,366,426,2745,3537,031704,0.10347752332485156,0.12044105173876166,0.7760814249363868,6
031800,187,233,358,778,031800,0.2403598971722365,0.2994858611825193,0.4601542416452442,6
031900,1189,1344,2411,4944,031900,0.2404935275080906,0.27184466019417475,0.48766181229773464,6
031901,384,500,450,1334,031901,0.28785607196401797,0.3748125937031484,0.3373313343328336,5
031902,552,730,738,2020,031902,0.2732673267326733,0.3613861386138614,0.36534653465346534,5
032000,890,1128,2225,4243,032000,0.20975724723073297,0.2658496346924346,0.5243931180768324,6
032100,538,837,792,2167,032100,0.24826949700046147,0.3862482694970005,0.36548223350253806,5
032101,458,359,1510,2327,032101,0.19681993983669963,0.1542758917060593,0.6489041684572411,6
032102,193,122,472,787,032102,0.24523506988564167,0.15501905972045743,0.5997458703939009,6
032200,469,659,890,2018,032200,0.232408325074331,0.3265609514370664,0.44103072348860256,5
032300,1177,1698,2618,5493,032300,0.21427271072273804,0.3091206990715456,0.4766065902057164,5
